file,line,title,suggestedMetricId,formula,benchmark,description,reason
/src/app/dashboard/profitability/tabs/WhatIfTab.tsx,112,시나리오 영업이익,시나리오_영업이익,시나리오 영업이익 = 시나리오 매출 - 시나리오 원가 - 시나리오 판관비,"시나리오 영업이익이 양수면 수익성 유지, 음수 전환 시 비용 구조 재검토 필요","매출, 원가율, 판관비를 모두 변동시켰을 때의 예상 영업이익입니다. 기준 대비 얼마나 이익이 늘거나 줄어드는지 보여줍니다.",복합 변수 변동 시 영업이익의 변화를 사전에 시뮬레이션하여 의사결정의 재무적 영향을 검증합니다
/src/app/dashboard/profitability/tabs/WhatIfTab.tsx,113,시나리오 영업이익율,시나리오_영업이익율,시나리오 영업이익율(%) = 시나리오 영업이익 ÷ 시나리오 매출 × 100,"영업이익율 5% 이상 유지가 최소 목표, 10% 이상이면 양호한 수익 구조",시나리오 적용 후 예상되는 영업이익율입니다. 기준 대비 이익율 변화를 통해 수익 구조 변화를 확인할 수 있습니다.,시나리오별 이익율 변화를 비교하여 수익 구조가 어느 수준까지 유지되는지 한계점을 파악합니다
/src/app/dashboard/profitability/tabs/WhatIfTab.tsx,114,분석 조직 수,분석_조직_수,손익 데이터가 있는 조직 중 시나리오 변수 적용이 가능한 조직 수,전체 조직이 모두 포함되어야 정확한 시나리오 비교가 가능합니다,시나리오 분석 대상이 되는 조직의 수입니다.,분석 대상 범위를 확인하여 시나리오 결과의 신뢰성과 대표성을 판단합니다
/src/app/dashboard/receivables/tabs/CollectionDelayTab.tsx,82,평균 수금 소요일,평균_수금_소요일,,,,
/src/app/dashboard/receivables/tabs/CollectionDelayTab.tsx,92,수금 지연 거래처,수금_지연_거래처,,,,
/src/app/dashboard/receivables/tabs/CollectionDelayTab.tsx,102,전체 수금률,전체_수금률,,,,
/src/app/dashboard/receivables/tabs/CollectionDelayTab.tsx,112,평균 지연일,평균_지연일,,,,
/src/app/dashboard/receivables/tabs/CreditTab.tsx,57,총 여신한도,총_여신한도,,,,
/src/app/dashboard/receivables/tabs/CreditTab.tsx,67,총 사용액,총_사용액,,,,
/src/app/dashboard/receivables/tabs/CreditTab.tsx,77,평균 사용률,평균_사용률,,,,
/src/app/dashboard/receivables/tabs/CreditTab.tsx,87,한도초과 거래처,한도초과_거래처,,,,
/src/app/dashboard/receivables/tabs/DetailTab.tsx,187,출고-장부 괴리 총액,출고장부_괴리_총액,,,,
/src/app/dashboard/receivables/tabs/DetailTab.tsx,197,외화 미수금 비중,외화_미수금_비중,,,,
/src/app/dashboard/receivables/tabs/DetailTab.tsx,207,분석 거래처 수,분석_거래처_수,,,,
/src/app/dashboard/receivables/tabs/DetailTab.tsx,217,가중평균 채권연령,가중평균_채권연령,,,,
/src/app/dashboard/receivables/tabs/DsoTab.tsx,278,평균 DSO(매출채권 회수기간),평균_dso매출채권_회수기간,,,,
/src/app/dashboard/receivables/tabs/DsoTab.tsx,289,평균 CCC(현금순환주기),평균_ccc현금순환주기,,,,
/src/app/dashboard/receivables/tabs/DsoTab.tsx,302,평균 DPO(매입채무 지급기간),평균_dpo매입채무_지급기간,,,,
/src/app/dashboard/receivables/tabs/DsoTab.tsx,312,분석 조직 수,분석_조직_수,,,,
/src/app/dashboard/receivables/tabs/DsoTab.tsx,510,분석 품목 수,분석_품목_수,,,,
/src/app/dashboard/receivables/tabs/DsoTab.tsx,518,평균 재고회전율 (제품),평균_재고회전율_제품,,,,
/src/app/dashboard/receivables/tabs/DsoTab.tsx,527,사장재고 품목,사장재고_품목,,,,
/src/app/dashboard/receivables/tabs/LongTermTab.tsx,207,장기 미수 총액,장기_미수_총액,,,,
/src/app/dashboard/receivables/tabs/LongTermTab.tsx,217,장기 미수 비중,장기_미수_비중,,,,
/src/app/dashboard/receivables/tabs/LongTermTab.tsx,227,대손충당금 추정액,대손충당금_추정액,,,,
/src/app/dashboard/receivables/tabs/LongTermTab.tsx,237,장기 미수 거래처,장기_미수_거래처,,,,
/src/app/dashboard/receivables/tabs/PersonInsightTab.tsx,174,분석 대상 담당자,분석_대상_담당자,,,,
/src/app/dashboard/receivables/tabs/PersonInsightTab.tsx,184,1인당 평균 거래처,1인당_평균_거래처,,,,
/src/app/dashboard/receivables/tabs/PersonInsightTab.tsx,194,고위험 보유 담당자,고위험_보유_담당자,,,,
/src/app/dashboard/receivables/tabs/PersonInsightTab.tsx,204,미수금 과집중 담당자,미수금_과집중_담당자,,,,
/src/app/dashboard/receivables/tabs/PrepaymentTab.tsx,94,총 선수금,총_선수금,,,,
/src/app/dashboard/receivables/tabs/PrepaymentTab.tsx,104,장부 선수금,장부_선수금,,,,
/src/app/dashboard/receivables/tabs/PrepaymentTab.tsx,114,매출 대비 비중,매출_대비_비중,,,,
/src/app/dashboard/receivables/tabs/PrepaymentTab.tsx,124,해당 조직 수,해당_조직_수,,,,
/src/app/dashboard/receivables/tabs/RiskTab.tsx,125,담당자 수,담당자_수,,,,
/src/app/dashboard/receivables/tabs/RiskTab.tsx,135,주의 거래처,주의_거래처,연체비율(61일+) 20~50% 또는 61일 이상 미수금 5천만원 초과인 거래처 수,주의 거래처가 전체의 10% 이상이면 연체 관리 프로세스 강화 필요,아직 고위험은 아니지만 관심이 필요한 거래처 수입니다. 방치하면 고위험으로 악화될 수 있으므로 선제적인 관리가 중요합니다.,주의 등급 거래처를 조기에 포착하여 고위험으로 악화되기 전에 선제적 회수 활동을 전개합니다.
/src/app/dashboard/receivables/tabs/RiskTab.tsx,144,고위험 거래처,고위험_거래처,,,,
/src/app/dashboard/receivables/tabs/RiskTab.tsx,154,리스크 평가 대상,리스크_평가_대상,미수금 연체 데이터에서 거래처별 리스크 등급을 산정한 전체 대상 수,전체 거래처 대비 평가 대상 비율이 높을수록 채권 관리 범위가 넓다는 의미,미수금 연체 상황에 따라 리스크 등급(양호/주의/고위험)이 분류된 전체 거래처 수입니다.,리스크 평가 커버리지를 확인하여 관리 사각지대 없이 전체 거래처의 채권 건전성을 통제합니다.
/src/app/dashboard/receivables/tabs/StatusTab.tsx,72,총 미수금,총_미수금,,,,
/src/app/dashboard/receivables/tabs/StatusTab.tsx,84,61일 이상 연체 미수,61일_이상_연체_미수,,,,
/src/app/dashboard/receivables/tabs/StatusTab.tsx,96,연체비율,연체비율,연체비율(%) = 61일 이상 미수금(3개월차~6개월 초과) ÷ 총 미수금 × 100,"20% 미만이면 양호, 30% 이상이면 위험 수준입니다","전체 미수금 중에서 61일(3개월차) 이상 체류한 채권이 차지하는 비율입니다. SAP FI-AR 표준 연체 기준이며, 이 비율이 높으면 채권 건전성이 낮다는 의미이므로 회수 전략 점검이 필요합니다.","연체비율은 채권 포트폴리오 건전성의 핵심 지표로, 비율 추이를 통해 수금 프로세스 효율성을 평가합니다."
/src/app/dashboard/receivables/tabs/StatusTab.tsx,107,고위험 거래처,고위험_거래처,,,,
/src/app/dashboard/sales/page.tsx,208,총 매출액,총_매출액,,,,
/src/app/dashboard/sales/page.tsx,218,거래처 수,거래처_수,,,,
/src/app/dashboard/sales/page.tsx,228,건당 평균,건당_평균,,,,
/src/app/dashboard/sales/page.tsx,238,Top1 거래처 비중,top1_거래처_비중,,,,
/src/app/dashboard/sales/page.tsx,248,Top5 비중,top5_비중,,,,
/src/app/dashboard/sales/page.tsx,258,HHI 지수,hhi_지수,,,,
/src/app/dashboard/sales/tabs/AnomalyTab.tsx,112,이상치 건수,이상치_건수,,,,
/src/app/dashboard/sales/tabs/AnomalyTab.tsx,122,이상치 비율,이상치_비율,,,,
/src/app/dashboard/sales/tabs/AnomalyTab.tsx,132,매출 하한 기준,매출_하한_기준,,,,
/src/app/dashboard/sales/tabs/AnomalyTab.tsx,142,매출 상한 기준,매출_상한_기준,,,,
/src/app/dashboard/sales/tabs/ChurnTab.tsx,114,전체 거래처,전체_거래처,,,,
/src/app/dashboard/sales/tabs/ChurnTab.tsx,124,활동 감소 거래처,활동_감소_거래처,,,,
/src/app/dashboard/sales/tabs/ChurnTab.tsx,134,위험 매출 비중,위험_매출_비중,,,,
/src/app/dashboard/sales/tabs/ChurnTab.tsx,144,활동 중단 거래처,활동_중단_거래처,,,,
/src/app/dashboard/sales/tabs/ClvTab.tsx,141,총 CLV(고객생애가치),총_clv고객생애가치,,,,
/src/app/dashboard/sales/tabs/ClvTab.tsx,151,평균 CLV(고객생애가치),평균_clv고객생애가치,,,,
/src/app/dashboard/sales/tabs/ClvTab.tsx,161,Top 고객 CLV,top_고객_clv,,,,
/src/app/dashboard/sales/tabs/ClvTab.tsx,171,분석 고객 수,분석_고객_수,,,,
/src/app/dashboard/sales/tabs/CohortTab.tsx,124,코호트 수,코호트_수,,,,
/src/app/dashboard/sales/tabs/CohortTab.tsx,134,P1 평균 재구매율,p1_평균_재구매율,,,,
/src/app/dashboard/sales/tabs/CohortTab.tsx,144,최대 코호트 규모,최대_코호트_규모,,,,
/src/app/dashboard/sales/tabs/Customer360Tab.tsx,182,총 매출,총_매출,,,,
/src/app/dashboard/sales/tabs/Customer360Tab.tsx,189,수금율,수금율,,,,
/src/app/dashboard/sales/tabs/Customer360Tab.tsx,197,거래 건수,거래_건수,,,,
/src/app/dashboard/sales/tabs/Customer360Tab.tsx,204,미수 잔액,미수_잔액,,,,
/src/app/dashboard/sales/tabs/Customer360Tab.tsx,287,매출총이익,매출총이익,303 조직별 거래처별 손익 데이터,,,
/src/app/dashboard/sales/tabs/Customer360Tab.tsx,293,매출총이익률,매출총이익률,,20% 이상 양호,,
/src/app/dashboard/sales/tabs/Customer360Tab.tsx,299,영업이익,영업이익,,,,
/src/app/dashboard/sales/tabs/Customer360Tab.tsx,304,영업이익률,영업이익률,,5% 이상 양호,,
/src/app/dashboard/sales/tabs/Customer360Tab.tsx,315,총 수주액,총_수주액,해당 거래처 수주 합계,,,
/src/app/dashboard/sales/tabs/Customer360Tab.tsx,321,수주 건수,수주_건수,수주 전표 건수,,,
/src/app/dashboard/sales/tabs/DecompositionTab.tsx,116,추세 방향,추세_방향,전반기 평균 추세 vs 후반기 평균 추세 비교 (±5% 기준),상승 추세 유지가 건전한 성장의 기본,{`현재 매출 추세가 ${TREND_LABELS[decomposition.trendDirection]},"매출의 장기적 성장/하락 방향을 파악하여 일시적 변동과 구조적 추세를 구분하고, 전략적 의사결정의 기본 방향을 설정합니다."
/src/app/dashboard/sales/tabs/DecompositionTab.tsx,126,계절성 강도,계절성_강도,,,,
/src/app/dashboard/sales/tabs/DecompositionTab.tsx,136,분석 데이터 수,분석_데이터_수,,,,
/src/app/dashboard/sales/tabs/FxTab.tsx,112,해외매출 비중,해외매출_비중,,,,
/src/app/dashboard/sales/tabs/FxTab.tsx,122,해외매출액,해외매출액,,,,
/src/app/dashboard/sales/tabs/FxTab.tsx,132,거래 통화 수,거래_통화_수,,,,
/src/app/dashboard/sales/tabs/FxTab.tsx,142,FX 효과,fx_효과,,,,
/src/app/dashboard/sales/tabs/ItemTab.tsx,564,분석 품목 수,분석_품목_수,,,,
/src/app/dashboard/sales/tabs/ItemTab.tsx,568,평균 단가편차율,평균_단가편차율,,,,
/src/app/dashboard/sales/tabs/ItemTab.tsx,573,단가편차 20%+ 품목,단가편차_20_품목,,,,
/src/app/dashboard/sales/tabs/MigrationTab.tsx,105,최근월 등급 하락,최근월_등급_하락,,,,
/src/app/dashboard/sales/tabs/MigrationTab.tsx,114,전체 기간 하락 누계,전체_기간_하락_누계,,,,
/src/app/dashboard/sales/tabs/OrgScorecardTab.tsx,70,최우수 조직,최우수_조직,,,,
/src/app/dashboard/sales/tabs/OrgScorecardTab.tsx,78,평균 종합점수,평균_종합점수,,,,
/src/app/dashboard/sales/tabs/OrgScorecardTab.tsx,85,평균 수익성,평균_수익성,,,,
/src/app/dashboard/sales/tabs/OrgScorecardTab.tsx,92,평균 수금효율,평균_수금효율,,,,
/src/app/dashboard/sales/tabs/ProductGroupTab.tsx,154,그룹 수,그룹_수,{`${currentOption.label},10~30개 수준이면 적정한 포트폴리오 다각화,,
/src/app/dashboard/sales/tabs/ProductGroupTab.tsx,161,매출 집중도 (HHI),매출_집중도_hhi,"HHI = Σ(그룹별 매출 비중²) × 10,000","1,500 이하: 분산, 1,500~2,500: 보통, 2,500 초과: 높은 집중",{concentration.interpretation},
/src/app/dashboard/sales/tabs/ProductGroupTab.tsx,169,상위 3개 비중,상위_3개_비중,상위 3개 그룹 매출 합계 / 전체 매출 × 100,"60% 이하면 분산 양호, 80% 초과면 의존도 주의",,
/src/app/dashboard/sales/tabs/ProductGroupTab.tsx,176,가중평균 매출총이익률,가중평균_매출총이익률,전체 매출총이익 / 전체 매출액 × 100,"20% 이상 양호, 10% 미만 원가 재검토",,
/src/app/dashboard/tabs/CoreKpiTab.tsx,69,총 매출액,총_매출액,,,,
/src/app/dashboard/tabs/CoreKpiTab.tsx,88,총 수주액,총_수주액,,,,
/src/app/dashboard/tabs/CoreKpiTab.tsx,100,수주잔고,수주잔고,,,,
/src/app/dashboard/tabs/CoreKpiTab.tsx,111,수금율 (총),수금율_총,,,,
/src/app/dashboard/tabs/CoreKpiTab.tsx,126,수금율 (순수),수금율_순수,,,,
/src/app/dashboard/tabs/CoreKpiTab.tsx,140,미수금 합계,미수금_합계,,,,
/src/app/dashboard/tabs/CoreKpiTab.tsx,153,영업이익율,영업이익율,,,,
/src/app/dashboard/tabs/CoreKpiTab.tsx,164,매출 계획 달성율,매출_계획_달성율,,,,
/src/app/dashboard/tabs/CoreKpiTab.tsx,174,수주 건수,수주_건수,,,,
/src/app/dashboard/tabs/CoreKpiTab.tsx,189,예측 정확도,예측_정확도,,,,
/src/app/dashboard/tabs/CoreKpiTab.tsx,199,수금 효율성,수금_효율성,,,,
/src/app/dashboard/tabs/CoreKpiTab.tsx,209,영업레버리지,영업레버리지,,,,
/src/app/dashboard/tabs/CoreKpiTab.tsx,219,공헌이익율,공헌이익율,,,,
/src/app/dashboard/tabs/CoreKpiTab.tsx,229,매출총이익율,매출총이익율,,,,
/src/app/dashboard/tabs/CoreKpiTab.tsx,244,Win Rate,win_rate,,,,
/src/app/dashboard/tabs/CoreKpiTab.tsx,254,평균 영업주기,평균_영업주기,,,,
/src/app/dashboard/tabs/CoreKpiTab.tsx,265,Sales Velocity,sales_velocity,,,,
/src/app/dashboard/tabs/CoreKpiTab.tsx,275,수금 리드타임,수금_리드타임,,,,
